City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Forecast
262,Saryg-Sep,RU,2021-04-04 22:39:44,51.5,95.6,22.28,92,5,2.8,clear sky
263,Balezino,RU,2021-04-04 22:39:44,57.9796,53.0106,20.26,98,73,4.18,broken clouds
264,Sokoni,TZ,2021-04-04 22:39:44,-6.4333,39.55,82.4,78,40,13.8,light rain
265,Guiratinga,BR,2021-04-04 22:39:45,-16.3494,-53.7583,72.88,86,51,5.5,broken clouds
266,Prince Rupert,CA,2021-04-04 22:37:05,54.3161,-130.3201,44.6,61,75,5.75,broken clouds
267,Lesnoy,RU,2021-04-04 22:39:45,57.6198,63.0784,32.7,99,100,3.74,overcast clouds
268,Tiznit,MA,2021-04-04 22:39:45,29.5833,-9.5,54.9,85,12,4.18,few clouds
269,Portland,US,2021-04-04 22:37:36,45.5234,-122.6762,57.99,33,75,8.05,broken clouds
270,Katy,US,2021-04-04 22:36:37,29.7858,-95.8244,75.99,53,75,8.05,broken clouds
271,Linhai,CN,2021-04-04 22:39:46,28.85,121.1167,54.0,30,2,4.16,clear sky
272,Ribeira Brava,PT,2021-04-04 22:39:47,32.65,-17.0667,55.99,83,72,7.0,broken clouds
273,Taruma,BR,2021-04-04 22:39:47,-22.7467,-50.5772,70.34,57,76,5.82,broken clouds
274,Imbituba,BR,2021-04-04 22:38:06,-28.24,-48.6703,73.4,73,40,8.05,scattered clouds
275,Cockburn Town,TC,2021-04-04 22:34:54,21.4612,-71.1419,75.2,64,75,18.41,broken clouds
276,Broken Hill,AU,2021-04-04 22:39:47,-31.95,141.4333,62.6,67,0,10.36,clear sky
277,Yerbogachen,RU,2021-04-04 22:39:48,61.2767,108.0108,-16.82,99,95,2.57,overcast clouds
278,Hjelset,NO,2021-04-04 22:39:48,62.7833,7.4833,28.4,93,90,24.16,light snow
279,College,US,2021-04-04 22:39:48,64.8569,-147.8028,33.8,60,90,10.36,snow
280,Antofagasta,CL,2021-04-04 22:34:59,-23.65,-70.4,68.0,68,0,11.5,clear sky
281,Leeston,NZ,2021-04-04 22:39:49,-43.7667,172.3,82.99,22,62,15.01,broken clouds
282,Sitka,US,2021-04-04 22:39:49,57.0531,-135.33,39.2,93,90,11.5,light rain
283,Nacala,MZ,2021-04-04 22:39:50,-14.5428,40.6728,73.33,95,98,7.61,overcast clouds
284,Gualaquiza,EC,2021-04-04 22:39:50,-3.4,-78.55,64.85,99,100,0.83,light rain
285,Bonthe,SL,2021-04-04 22:39:50,7.5264,-12.505,79.34,88,37,6.82,scattered clouds
286,Inverell,AU,2021-04-04 22:39:51,-29.7833,151.1167,70.0,82,100,1.01,light rain
287,Puerto Escondido,MX,2021-04-04 22:39:51,15.85,-97.0667,86.0,70,1,6.91,clear sky
288,Tobermory,CA,2021-04-04 22:39:52,45.2501,-81.6665,41.0,75,68,4.61,broken clouds
289,Ambilobe,MG,2021-04-04 22:39:52,-13.2,49.05,73.22,95,77,2.98,broken clouds
290,Lancaster,US,2021-04-04 22:38:20,40.2504,-76.2499,68.0,24,1,11.5,clear sky
291,Campobello Di Mazara,IT,2021-04-04 22:39:52,37.6358,12.7443,55.4,94,20,4.61,few clouds
292,Biltine,TD,2021-04-04 22:39:53,14.5333,20.9167,83.3,10,67,15.21,broken clouds
293,Mykolayiv,UA,2021-04-04 22:39:53,46.9659,31.9974,40.41,85,98,3.76,overcast clouds
294,Ginir,ET,2021-04-04 22:39:54,7.1333,40.7,58.93,73,2,1.9,light rain
295,Ust-Omchug,RU,2021-04-04 22:39:54,61.15,149.6333,4.71,76,100,4.63,overcast clouds
296,Hovd,MN,2021-04-04 22:39:54,48.0056,91.6419,29.98,24,12,1.52,few clouds
297,Norman Wells,CA,2021-04-04 22:39:55,65.282,-126.8329,24.8,54,75,13.8,broken clouds
298,Evensk,RU,2021-04-04 22:39:55,61.95,159.2333,14.58,54,100,26.53,overcast clouds
299,Parry Sound,CA,2021-04-04 22:39:55,45.3501,-80.033,46.4,49,9,4.72,clear sky
300,Benalla,AU,2021-04-04 22:39:56,-36.55,145.9833,59.0,100,0,1.14,clear sky
301,Trairi,BR,2021-04-04 22:39:56,-3.2778,-39.2689,77.0,92,75,7.14,broken clouds
302,Tezu,IN,2021-04-04 22:39:56,27.9167,96.1667,66.87,32,19,4.79,few clouds
303,Sept-Iles,CA,2021-04-04 22:35:25,50.2001,-66.3821,33.8,100,90,6.91,light rain
304,Naron,ES,2021-04-04 22:39:57,43.5167,-8.1528,53.01,76,0,2.3,clear sky
305,Safaga,EG,2021-04-04 22:39:57,26.7292,33.9365,69.8,14,0,10.36,clear sky
306,Esperance,AU,2021-04-04 22:39:57,-33.8667,121.9,60.8,94,15,10.36,few clouds
307,Nong Phai,TH,2021-04-04 22:39:58,15.9903,101.0618,75.97,83,99,1.16,overcast clouds
308,Atar,MR,2021-04-04 22:39:58,20.5169,-13.0499,83.41,12,64,9.53,broken clouds
309,Teguldet,RU,2021-04-04 22:39:58,57.3064,88.1667,25.84,99,100,3.74,overcast clouds
310,Shache,CN,2021-04-04 22:39:59,38.4167,77.2406,48.11,45,99,5.21,overcast clouds
311,Yenagoa,NG,2021-04-04 22:37:52,4.9247,6.2642,78.98,85,97,5.55,overcast clouds
312,Havoysund,NO,2021-04-04 22:39:59,70.9963,24.6622,26.6,86,0,9.22,clear sky
313,Husavik,IS,2021-04-04 22:39:59,66.0449,-17.3389,15.8,79,90,11.5,light snow
314,Kholtoson,RU,2021-04-04 22:40:00,50.2981,103.3097,26.85,96,16,2.3,few clouds
315,Nalagarh,IN,2021-04-04 22:40:00,31.05,76.7167,74.66,27,100,7.52,overcast clouds
316,Araouane,ML,2021-04-04 22:40:00,18.9048,-3.5265,83.01,7,68,2.19,broken clouds
317,Khanu Woralaksaburi,TH,2021-04-04 22:40:01,16.0617,99.8606,75.27,85,100,7.56,overcast clouds
318,Bolivar,US,2021-04-04 22:40:01,37.6145,-93.4105,73.99,51,2,7.0,clear sky
319,Sinnamary,GF,2021-04-04 22:40:01,5.3833,-52.95,77.36,89,100,9.86,overcast clouds
320,Paratinga,BR,2021-04-04 22:40:02,-12.6906,-43.1842,83.07,39,15,9.22,few clouds
321,Borgo San Dalmazzo,IT,2021-04-04 22:40:03,44.333,7.4858,42.01,87,89,2.3,overcast clouds
322,Jumla,NP,2021-04-04 22:40:03,29.2747,82.1838,42.4,25,55,4.5,broken clouds
323,Gazojak,TM,2021-04-04 22:40:04,41.1875,61.4036,49.95,50,7,8.95,clear sky
324,Cartagena,CO,2021-04-04 22:39:57,10.3997,-75.5144,86.0,66,40,16.11,scattered clouds
325,Qaqortoq,GL,2021-04-04 22:40:04,60.7167,-46.0333,37.4,87,90,3.44,overcast clouds
326,Orlik,RU,2021-04-04 22:40:05,52.5178,99.825,6.46,94,34,2.01,scattered clouds
327,Lazurne,UA,2021-04-04 22:40:05,46.084,32.5295,37.99,100,100,5.99,overcast clouds
328,Buchanan,LR,2021-04-04 22:40:05,5.8808,-10.0467,79.32,87,35,6.58,scattered clouds
329,Lompoc,US,2021-04-04 22:40:06,34.6391,-120.4579,62.6,55,76,17.27,broken clouds
330,Mount Isa,AU,2021-04-04 22:40:06,-20.7333,139.5,73.4,73,90,12.66,overcast clouds
331,Coihaique,CL,2021-04-04 22:40:06,-45.5752,-72.0662,59.0,77,75,3.44,broken clouds
332,Vardo,NO,2021-04-04 22:40:07,70.3705,31.1107,36.34,88,100,18.01,overcast clouds
333,Porong,ID,2021-04-04 22:40:07,-7.5452,112.6955,75.2,94,20,4.61,haze
334,Grindavik,IS,2021-04-04 22:40:07,63.8424,-22.4338,17.6,53,75,14.97,broken clouds
335,Dalbandin,PK,2021-04-04 22:40:08,28.8947,64.4101,74.08,20,98,6.11,overcast clouds
336,Strezhevoy,RU,2021-04-04 22:40:08,60.7333,77.5889,37.4,65,0,8.95,clear sky
337,Waipawa,NZ,2021-04-04 22:40:08,-41.4122,175.5153,68.0,73,20,21.85,few clouds
338,Sao Filipe,CV,2021-04-04 22:40:09,14.8961,-24.4956,73.13,75,6,6.51,clear sky
339,Zatoka,UA,2021-04-04 22:40:09,46.0725,30.4654,41.0,93,100,5.48,overcast clouds
340,Zenzeli,RU,2021-04-04 22:40:09,45.9241,47.0474,50.02,64,98,8.57,overcast clouds
341,Kitimat,CA,2021-04-04 22:40:09,54.0524,-128.6534,43.0,65,98,4.34,overcast clouds
342,Saint-Junien,FR,2021-04-04 22:40:10,45.8833,0.9,48.2,46,0,6.91,clear sky
343,Banda Aceh,ID,2021-04-04 22:40:10,5.5577,95.3222,79.52,79,100,9.08,overcast clouds
344,Dawson Creek,CA,2021-04-04 22:37:09,55.7666,-120.2362,46.4,36,1,6.91,clear sky
345,Raiwind,PK,2021-04-04 22:40:11,31.2544,74.2178,68.0,60,40,4.61,smoke
346,Jizan,SA,2021-04-04 22:40:11,17.3333,42.6667,82.4,74,0,5.75,clear sky
347,Thiene,IT,2021-04-04 22:40:11,45.7088,11.4796,46.99,51,62,1.54,broken clouds
348,Erdenet,MN,2021-04-04 22:36:07,49.0333,104.0833,26.96,65,35,3.98,scattered clouds
349,Nantucket,US,2021-04-04 22:40:12,41.2835,-70.0995,46.4,61,1,14.97,clear sky
350,Los Llanos De Aridane,ES,2021-04-04 22:40:12,28.6585,-17.9182,66.2,63,90,4.61,overcast clouds
351,Aras,ES,2021-04-04 22:40:13,42.5617,-2.356,42.8,70,0,9.22,clear sky
352,Fairbanks,US,2021-04-04 22:40:13,64.8378,-147.7164,33.8,64,90,18.41,snow
353,Sumbawanga,TZ,2021-04-04 22:40:13,-7.9667,31.6167,57.36,96,85,2.84,light rain
354,Margate,GB,2021-04-04 22:40:14,51.3813,1.3862,46.0,70,21,1.99,few clouds
355,Jacareacanga,BR,2021-04-04 22:40:14,-6.2222,-57.7528,78.1,80,100,2.28,overcast clouds
356,Saint-Joseph,RE,2021-04-04 22:37:30,-21.3667,55.6167,77.0,78,0,5.75,clear sky
357,Gambela,ET,2021-04-04 22:40:14,8.25,34.5833,80.4,57,94,2.82,overcast clouds
358,Colchester,GB,2021-04-04 22:40:15,51.8892,0.9042,48.99,66,46,11.5,scattered clouds
359,Tilichiki,RU,2021-04-04 22:40:15,60.4667,166.1,15.89,87,100,15.55,overcast clouds
360,Tuatapere,NZ,2021-04-04 22:40:15,-46.1333,167.6833,55.99,77,98,21.99,overcast clouds
361,Vihti,FI,2021-04-04 22:40:16,60.417,24.3197,37.99,92,77,15.01,broken clouds
362,Aiken,US,2021-04-04 22:40:16,33.5835,-81.5998,71.6,18,1,8.05,clear sky
363,Meulaboh,ID,2021-04-04 22:40:16,4.1363,96.1285,75.94,88,100,3.33,overcast clouds
364,Waitati,NZ,2021-04-04 22:40:17,-45.75,170.5667,66.99,43,1,24.0,clear sky
365,Lamu,KE,2021-04-04 22:40:17,-2.2717,40.902,82.4,83,20,9.89,few clouds
366,Nome,US,2021-04-04 22:40:17,64.5011,-165.4064,3.0,71,40,12.66,snow
367,De-Kastri,RU,2021-04-04 22:40:18,51.4667,140.7833,30.99,55,5,2.35,clear sky
368,Souillac,MU,2021-04-04 22:40:18,-20.5167,57.5167,80.01,77,36,5.99,scattered clouds
369,Maniitsoq,GL,2021-04-04 22:40:18,65.4167,-52.9,28.31,94,100,10.85,snow
370,Paramonga,PE,2021-04-04 22:40:19,-10.6667,-77.8333,72.81,77,36,7.85,scattered clouds
371,Taoudenni,ML,2021-04-04 22:40:19,22.6783,-3.9836,85.82,6,82,10.25,broken clouds
372,Kyren,RU,2021-04-04 22:40:20,51.6828,102.1408,32.14,91,99,2.1,overcast clouds
373,Jardim,BR,2021-04-04 22:40:20,-21.4803,-56.1381,85.71,34,99,2.8,overcast clouds
374,Lavrentiya,RU,2021-04-04 22:40:20,65.5833,-171.0,3.18,72,20,6.42,few clouds
375,Valparaiso,CL,2021-04-04 22:40:21,-33.0393,-71.6273,62.6,100,75,6.91,broken clouds
376,Zhigansk,RU,2021-04-04 22:40:21,66.7697,123.3711,-12.42,98,85,5.59,overcast clouds
377,Ponta Do Sol,PT,2021-04-04 22:40:21,32.6667,-17.1,55.99,61,74,1.99,broken clouds
378,Sangar,RU,2021-04-04 22:40:22,63.9242,127.4739,-14.21,98,100,2.44,overcast clouds
379,Codrington,AU,2021-04-04 22:40:22,-38.2667,141.9667,61.3,58,80,9.15,broken clouds
380,Galashki,RU,2021-04-04 22:40:22,43.1136,44.9894,39.2,75,41,6.71,scattered clouds
381,Manicore,BR,2021-04-04 22:40:23,-5.8092,-61.3003,76.17,92,89,2.26,overcast clouds
382,Snyder,US,2021-04-04 22:40:23,32.7179,-100.9176,69.8,56,40,16.11,scattered clouds
383,Khandbari,NP,2021-04-04 22:40:24,27.3747,87.2039,60.8,17,0,5.17,clear sky
384,Pimenta Bueno,BR,2021-04-04 22:40:24,-11.6725,-61.1936,74.35,96,100,0.67,heavy intensity rain
385,Bardiyah,LY,2021-04-04 22:40:24,31.7561,25.0865,68.7,30,0,13.6,clear sky
386,Wajid,SO,2021-04-04 22:40:25,3.8093,43.2471,77.32,77,77,10.38,broken clouds
387,Kruisfontein,ZA,2021-04-04 22:40:25,-34.0033,24.7314,66.99,79,98,1.01,overcast clouds
388,Auki,SB,2021-04-04 22:40:25,-8.7676,160.7034,85.96,65,84,1.1,broken clouds
389,Igarka,RU,2021-04-04 22:40:26,67.4667,86.5833,16.48,94,100,15.55,snow
390,Homnabad,IN,2021-04-04 22:39:19,17.7667,77.1333,80.06,17,58,8.77,broken clouds
391,Opuwo,NA,2021-04-04 22:40:27,-18.0607,13.84,73.0,46,24,5.37,few clouds
392,Bathsheba,BB,2021-04-04 22:40:27,13.2167,-59.5167,80.6,61,20,12.66,few clouds
393,Colac,AU,2021-04-04 22:40:27,-38.3333,143.5833,55.99,85,8,4.14,clear sky
394,Catuday,PH,2021-04-04 22:40:28,16.2923,119.8062,78.03,75,3,8.81,clear sky
395,Birao,CF,2021-04-04 22:40:28,10.2849,22.7882,77.83,14,4,5.55,clear sky
396,Agadez,NE,2021-04-04 22:40:28,19.75,10.25,73.69,10,81,5.68,broken clouds
397,Toumodi,CI,2021-04-04 22:40:29,6.5613,-5.0158,78.8,78,40,4.61,light rain
398,Marabba,SD,2021-04-04 22:40:29,12.35,32.1833,83.53,10,8,16.15,clear sky
399,Zarya,RU,2021-04-04 22:40:29,55.7553,38.0958,35.6,64,0,2.24,clear sky
400,San Rafael,AR,2021-04-04 22:37:33,-34.6177,-68.3301,75.47,46,100,8.79,overcast clouds
401,Kapit,MY,2021-04-04 22:40:30,2.0167,112.9333,73.29,99,100,1.88,overcast clouds
402,Avera,US,2021-04-04 22:40:30,33.194,-82.5271,73.4,21,1,6.91,clear sky
403,Lazaro Cardenas,MX,2021-04-04 22:37:05,17.9583,-102.2,82.89,51,80,11.74,broken clouds
404,Ereymentau,KZ,2021-04-04 22:40:31,51.6199,73.1033,35.96,74,100,8.86,overcast clouds
405,Suoyarvi,RU,2021-04-04 22:40:31,62.0833,32.35,33.87,87,96,14.72,overcast clouds
406,Tocopilla,CL,2021-04-04 22:40:31,-22.092,-70.1979,69.26,74,81,5.75,broken clouds
407,Provideniya,RU,2021-04-04 22:40:32,64.3833,-173.3,6.8,61,0,6.71,clear sky
408,Nuqui,CO,2021-04-04 22:40:32,5.7125,-77.2708,79.95,82,100,2.01,light rain
409,Namibe,AO,2021-04-04 22:40:32,-15.1961,12.1522,78.96,81,75,6.33,broken clouds
410,Gottmadingen,DE,2021-04-04 22:40:33,47.7351,8.7769,37.99,71,0,1.99,clear sky
411,Khandyga,RU,2021-04-04 22:40:33,62.6667,135.6,-11.67,95,54,1.3,broken clouds
412,Griffith,US,2021-04-04 22:39:48,41.5284,-87.4237,75.2,31,1,11.5,clear sky
413,Zhuhai,CN,2021-04-04 22:40:33,22.2769,113.5678,73.0,94,40,10.36,mist
414,Kanniyakumari,IN,2021-04-04 22:40:34,8.0833,77.5667,79.38,78,8,16.24,clear sky
415,Grants,US,2021-04-04 22:40:35,35.1473,-107.8514,77.0,9,1,9.22,clear sky
416,Kushiro,JP,2021-04-04 22:40:35,42.975,144.3747,35.6,69,75,11.5,broken clouds
417,Orocue,CO,2021-04-04 22:40:36,4.7912,-71.3354,82.18,72,100,9.44,moderate rain
418,Jiayuguan,CN,2021-04-04 22:39:08,39.8167,98.3,40.33,54,53,3.85,broken clouds
419,Floro,NO,2021-04-04 22:40:37,61.5996,5.0328,28.4,80,40,29.93,snow
420,Leningradskiy,RU,2021-04-04 22:40:38,69.3833,178.4167,5.16,85,99,3.51,overcast clouds
421,Kasangulu,CD,2021-04-04 22:40:38,-4.5911,15.1708,77.0,88,40,9.22,light rain
422,Pompeu,BR,2021-04-04 22:40:39,-19.2244,-44.9353,70.56,70,100,6.67,overcast clouds
423,Carutapera,BR,2021-04-04 22:40:39,-1.195,-46.02,76.1,95,100,7.4,overcast clouds
424,Vila Do Maio,CV,2021-04-04 22:40:39,15.1333,-23.2167,77.0,47,0,14.97,clear sky
425,Northeim,DE,2021-04-04 22:38:09,51.7,10.0,37.0,85,77,1.01,broken clouds
426,Molango,MX,2021-04-04 22:40:40,20.7833,-98.7167,59.99,50,4,6.91,clear sky
427,Otane,NZ,2021-04-04 22:40:40,-39.8833,176.6333,75.0,48,86,8.99,overcast clouds
428,Saint George,US,2021-04-04 22:36:35,37.1041,-113.5841,88.0,9,1,4.61,clear sky
429,Cortez,US,2021-04-04 22:40:41,37.3489,-108.5859,75.2,13,1,13.8,clear sky
430,Nara,JP,2021-04-04 22:40:41,34.6851,135.8049,53.01,76,75,12.66,broken clouds
431,Chumikan,RU,2021-04-04 22:40:42,54.7183,135.315,16.2,83,33,7.18,scattered clouds
432,Ust-Ilimsk,RU,2021-04-04 22:40:42,58.0006,102.6619,24.58,96,99,1.74,light snow
433,Tessalit,ML,2021-04-04 22:40:42,20.1986,1.0114,81.93,7,0,8.99,clear sky
434,West Wendover,US,2021-04-04 22:40:42,40.7391,-114.0733,78.8,9,1,10.36,clear sky
435,Bandar-E Lengeh,IR,2021-04-04 22:40:43,26.5579,54.8807,77.04,52,49,12.46,scattered clouds
436,Poum,NC,2021-04-04 22:40:43,-20.2333,164.0167,79.48,69,86,25.97,overcast clouds
437,Merauke,ID,2021-04-04 22:40:44,-8.4667,140.3333,81.16,82,99,3.18,overcast clouds
438,Burnie,AU,2021-04-04 22:40:44,-41.0667,145.9167,59.81,63,1,7.2,clear sky
439,Bengkulu,ID,2021-04-04 22:40:44,-3.8004,102.2655,76.44,83,100,8.5,light rain
440,Olinda,BR,2021-04-04 22:40:45,-8.0089,-34.8553,80.6,74,75,5.75,broken clouds
441,Tisul,RU,2021-04-04 22:40:45,55.7611,88.3122,27.84,96,99,2.42,overcast clouds
442,Mbekenyera,TZ,2021-04-04 22:40:45,-10.0,38.9833,69.71,97,98,2.98,overcast clouds
443,Quatre Cocos,MU,2021-04-04 22:40:45,-20.2078,57.7625,80.01,77,43,5.99,light rain
444,Khairagarh,IN,2021-04-04 22:40:46,26.95,77.8167,77.4,8,10,1.68,clear sky
445,Mandalgovi,MN,2021-04-04 22:40:46,45.7625,106.2708,32.09,26,44,2.8,scattered clouds
446,Moron,AR,2021-04-04 22:40:46,-34.6534,-58.6198,73.0,69,0,3.0,clear sky
447,Nukus,UZ,2021-04-04 22:40:47,42.4531,59.6103,48.2,66,0,9.22,clear sky
448,Tiarei,PF,2021-04-04 22:40:47,-17.5333,-149.3333,86.0,70,40,4.61,scattered clouds
449,Kropachevo,RU,2021-04-04 22:40:48,55.0112,57.9896,30.13,97,100,11.99,light snow
450,Vostok,RU,2021-04-04 22:40:48,46.4856,135.8833,33.78,49,5,5.19,clear sky
451,Yotsukaido,JP,2021-04-04 22:40:48,35.65,140.1667,60.8,94,75,2.3,mist
452,Tevriz,RU,2021-04-04 22:40:49,57.509,72.4042,31.05,86,100,8.21,overcast clouds
453,Chiredzi,ZW,2021-04-04 22:40:49,-21.05,31.6667,67.59,77,55,3.51,broken clouds
454,Hofn,IS,2021-04-04 22:40:49,64.2539,-15.2082,18.0,58,29,22.97,scattered clouds
455,Nabire,ID,2021-04-04 22:40:50,-3.3667,135.4833,78.8,81,52,1.81,broken clouds
456,Mitsamiouli,KM,2021-04-04 22:40:50,-11.3847,43.2844,81.86,75,40,7.07,scattered clouds
457,Aksu,CN,2021-04-04 22:40:50,41.1231,80.2644,45.21,47,98,4.83,overcast clouds
458,Yumen,CN,2021-04-04 22:40:51,40.2833,97.2,39.38,64,79,5.79,broken clouds
459,Bridgetown,BB,2021-04-04 22:40:51,13.1,-59.6167,80.6,61,20,12.66,few clouds
460,Preobrazheniye,RU,2021-04-04 22:40:52,42.9019,133.9064,41.54,45,0,2.35,clear sky
461,Sorong,ID,2021-04-04 22:40:52,-0.8833,131.25,81.91,79,81,5.44,broken clouds
462,Linxia,CN,2021-04-04 22:40:52,35.6003,103.2064,38.12,78,47,3.29,scattered clouds
463,Phan Thiet,VN,2021-04-04 22:40:11,10.9333,108.1,75.31,77,100,7.27,overcast clouds
464,Mizan Teferi,ET,2021-04-04 22:40:53,6.9833,35.5833,63.79,77,44,2.84,scattered clouds
465,Fort William,GB,2021-04-04 22:40:53,56.8165,-5.1121,36.0,92,44,18.99,moderate rain
466,Kuching,MY,2021-04-04 22:36:39,1.55,110.3333,77.0,94,20,2.3,few clouds
467,Allonnes,FR,2021-04-04 22:40:53,47.9674,0.1581,48.2,71,0,3.44,clear sky
468,Freeport,US,2021-04-04 22:39:23,40.6576,-73.5832,61.0,25,1,9.22,clear sky
469,Geraldton,AU,2021-04-04 22:40:54,-28.7667,114.6,68.0,88,40,5.75,scattered clouds
470,Nizhneangarsk,RU,2021-04-04 22:40:54,55.7833,109.55,14.18,88,36,3.06,scattered clouds
471,Praia,CV,2021-04-04 22:40:55,14.9215,-23.5087,77.0,47,0,14.97,clear sky
472,Tacna,PE,2021-04-04 22:40:55,-18.0056,-70.2483,68.0,73,0,8.05,clear sky
473,Genhe,CN,2021-04-04 22:40:55,50.7833,121.5167,31.23,82,97,9.17,overcast clouds
474,Nurota,UZ,2021-04-04 22:40:56,40.5614,65.6886,42.8,81,40,9.22,scattered clouds
475,Flin Flon,CA,2021-04-04 22:40:56,54.7682,-101.865,42.8,42,90,8.05,overcast clouds
476,Kropotkin,RU,2021-04-04 22:40:56,45.4375,40.5756,52.72,70,100,14.52,light rain
477,Port Blair,IN,2021-04-04 22:40:57,11.6667,92.75,79.14,79,15,3.85,few clouds
478,Emerald,AU,2021-04-04 22:40:57,-23.5333,148.1667,69.8,94,75,10.36,light rain
479,Severnyy,RU,2021-04-04 22:40:57,50.677,36.5532,35.6,93,0,6.71,clear sky
480,Solnechnyy,RU,2021-04-04 22:40:58,50.7214,136.6319,33.87,45,19,4.59,few clouds
481,Saint Paul,US,2021-04-04 22:38:14,44.9444,-93.0933,75.99,22,1,6.91,clear sky
482,Somerset,US,2021-04-04 22:40:58,40.5668,-74.5496,64.4,25,20,8.05,few clouds
483,Chauk,MM,2021-04-04 22:40:59,20.8833,94.8167,74.41,66,35,1.72,scattered clouds
484,Contamana,PE,2021-04-04 22:40:59,-7.3333,-75.0167,70.36,99,100,1.66,overcast clouds
485,Svetlogorsk,BY,2021-04-04 22:40:59,52.6333,29.7333,31.89,79,29,6.46,scattered clouds
486,Narsingi,IN,2021-04-04 22:40:59,18.0333,78.4333,80.01,53,16,1.43,few clouds
487,Pozo Colorado,PY,2021-04-04 22:41:00,-23.4923,-58.7972,78.28,66,100,4.25,overcast clouds
488,Andenes,NO,2021-04-04 22:41:00,69.3143,16.1194,28.4,93,68,16.11,light intensity drizzle
489,Banepa,NP,2021-04-04 22:41:00,27.6298,85.5214,53.06,13,1,4.29,clear sky
490,Tarakan,ID,2021-04-04 22:41:01,3.3,117.6333,80.11,78,97,6.08,light rain
491,Ilhabela,BR,2021-04-04 22:41:01,-23.7781,-45.3581,72.68,82,59,5.57,broken clouds
492,Libreville,GA,2021-04-04 22:40:50,0.3925,9.4537,82.4,89,20,6.91,light rain
493,Nelson Bay,AU,2021-04-04 22:41:02,-32.7167,152.15,72.0,100,75,4.61,broken clouds
494,Nemuro,JP,2021-04-04 22:41:02,43.3236,145.575,33.13,79,92,19.75,overcast clouds
495,Fairfield,US,2021-04-04 22:38:05,41.2668,-73.3162,60.8,27,1,9.22,clear sky
496,Obama,JP,2021-04-04 22:39:12,35.4958,135.746,51.01,81,100,5.99,overcast clouds
497,Mnogovershinnyy,RU,2021-04-04 22:41:02,53.9353,139.9242,18.32,67,15,4.36,few clouds
498,Sorland,NO,2021-04-04 22:41:03,67.667,12.6934,36.21,52,100,21.88,overcast clouds
499,Huarmey,PE,2021-04-04 22:41:03,-10.0681,-78.1522,73.54,75,30,8.75,scattered clouds
500,Moose Factory,CA,2021-04-04 22:41:03,51.2585,-80.6094,33.8,80,1,12.66,clear sky
501,Verkhnevilyuysk,RU,2021-04-04 22:41:04,63.4453,120.3167,-10.68,98,99,3.8,overcast clouds
502,Zeya,RU,2021-04-04 22:41:04,53.75,127.2667,27.05,86,100,2.1,overcast clouds
503,Balakhta,RU,2021-04-04 22:41:05,55.38,91.6,23.65,99,68,2.51,broken clouds
504,Cairns,AU,2021-04-04 22:41:05,-16.9167,145.7667,78.01,83,90,9.22,overcast clouds
505,Bongandanga,CD,2021-04-04 22:41:05,1.5,21.05,72.86,85,100,2.89,overcast clouds
506,Shimoda,JP,2021-04-04 22:36:17,34.6667,138.95,64.0,100,75,1.14,broken clouds
507,Angoram,PG,2021-04-04 22:41:06,-4.0625,144.0661,76.68,91,100,0.4,overcast clouds
508,Paita,PE,2021-04-04 22:41:06,-5.0892,-81.1144,73.38,77,32,13.85,scattered clouds
509,Zhigalovo,RU,2021-04-04 22:41:06,54.8097,105.1578,24.31,98,99,2.71,overcast clouds
510,Alta Floresta,BR,2021-04-04 22:41:07,-9.8756,-56.0861,75.31,92,100,3.78,overcast clouds
511,Palauig,PH,2021-04-04 22:41:07,15.435,119.9045,80.82,68,22,2.3,few clouds
512,Asahi,JP,2021-04-04 22:41:07,35.7167,140.65,61.0,94,75,8.05,mist
513,Sola,VU,2021-04-04 22:41:08,-13.8833,167.55,78.8,94,90,16.22,overcast clouds
514,Doha,QA,2021-04-04 22:41:08,25.2867,51.5333,71.6,37,0,16.11,clear sky
515,Farah,AF,2021-04-04 22:41:08,32.5,62.5,54.43,26,0,4.76,clear sky
516,Eganville,CA,2021-04-04 22:41:09,45.5334,-77.0994,57.2,30,40,12.66,scattered clouds
517,Axim,GH,2021-04-04 22:41:09,4.8699,-2.2405,79.18,88,42,6.06,light rain
518,Lubango,AO,2021-04-04 22:41:09,-14.9172,13.4925,60.35,66,70,4.99,broken clouds
519,Kumphawapi,TH,2021-04-04 22:41:10,17.1087,103.0149,75.99,95,100,3.87,overcast clouds
520,Totness,SR,2021-04-04 22:41:10,5.8833,-56.3167,77.43,91,79,9.86,broken clouds
521,Abu Dhabi,AE,2021-04-04 22:41:09,24.4667,54.3667,73.4,68,0,10.36,clear sky
522,Shar,KZ,2021-04-04 22:41:11,49.5886,81.0453,32.31,59,0,5.48,clear sky
523,Oxelosund,SE,2021-04-04 22:41:11,58.6706,17.1015,42.8,70,75,23.02,broken clouds
524,Myitkyina,MM,2021-04-04 22:41:11,25.3833,97.4,65.35,52,31,0.67,scattered clouds
525,Santiago De Cao,PE,2021-04-04 22:41:12,-7.9589,-79.2392,71.6,83,20,10.36,few clouds
526,Teya,RU,2021-04-04 22:41:12,60.3778,92.6267,32.56,97,100,6.76,overcast clouds
527,Nalhati,IN,2021-04-04 22:41:12,24.3,87.8167,72.18,57,0,8.01,clear sky
